cell_type	gene	n_donors	n_frail	n_healthy_old_non_frail	n_F_series	n_OH_series	coef_frail_vs_healthy_adjusted_for_OH	ci95_low	ci95_high	p_value_group	coef_OH_platform	p_value_platform	r_squared	test	adj_p_value_bh_group
Monocyte_CD14	UFM1	11	5	6	8	3	-0.04715599061896259	-0.27700835733264845	0.18269637609472325	0.6487851835059231	0.2860272831497417	0.03330159747660715	0.597629681768403	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7809792263221133
Monocyte_CD14	MTCH2	11	5	6	8	3	0.07183075273804725	-0.2786146602511838	0.4222761657272783	0.6490811315337038	0.29696541665783194	0.11862997266253927	0.2997709042513512	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7812702610673186
Monocyte_CD14	GRHL1	11	5	6	8	3	-0.17500595232271812	-1.0294055916175966	0.6793936869721604	0.6493028709346644	-0.22622383125416512	0.5998825412434117	0.04063275010349243	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7814125274221196
Monocyte_CD14	RP11-505K9.1	11	5	6	8	3	0.19914602775879287	-0.7731228394459765	1.1714148949635623	0.6493076982247596	-0.5392844312349907	0.28568641934685024	0.27973082645012326	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7814125274221196
Monocyte_CD14	LINC00694	11	5	6	8	3	0.19710349205988792	-0.7657786440513161	1.159985628171092	0.6495039190014156	-0.31835774076311774	0.5145304212242554	0.16001942964316873	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7815834459211793
Monocyte_CD14	EIF1AY	11	5	6	8	3	0.9320773822794494	-3.6237886953499405	5.4879434599088395	0.6496822949696798	0.49117729297746315	0.8295993595830025	0.027363536104888286	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7817215868330276
Monocyte_CD14	STRA13	11	5	6	8	3	-0.08924407499485529	-0.525573204567983	0.34708505457827243	0.6497683005554076	-0.8383348008632909	0.004160347251086043	0.715570736349082	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7817215868330276
Monocyte_CD14	CD81	11	5	6	8	3	-0.1535488839436123	-0.9043769561958169	0.5972791883085923	0.649812116899825	-0.16988620258017928	0.6531715934611962	0.0340931572458687	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7817215868330276
Monocyte_CD14	HOXB4	11	5	6	8	3	0.12707343767623197	-0.4944218985858582	0.7485687739383222	0.6498783701536113	0.3758246720265245	0.24758138723483786	0.16924072681913782	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7817215868330276
Monocyte_CD14	RP11-2B6.2	11	5	6	8	3	-0.19091192538951368	-1.1246638007919245	0.742839950012897	0.6498897513723854	-0.34934257202680796	0.4624991361966152	0.06952904522443637	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7817215868330276
Monocyte_CD14	TUBB4A	11	5	6	8	3	-0.09981652661380662	-0.588172823401253	0.3885397701736397	0.6499906102644829	0.27486486119458764	0.27915662272327707	0.283997559180023	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7817776972997588
Monocyte_CD14	LYSMD4	11	5	6	8	3	0.16029011348692498	-0.6249315141524577	0.9455117411263078	0.6503993980601723	-0.15714893926041706	0.6906050940340128	0.09972262066373061	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7822041297160991
Monocyte_CD14	TNFAIP1	11	5	6	8	3	-0.17720567351119498	-1.0458213819652824	0.6914100349428924	0.6505954578319867	0.9618707238586586	0.05174807783048629	0.5469241921381944	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.782229784008954
Monocyte_CD14	PDLIM4	11	5	6	8	3	0.17867569580556691	-0.6972865534665424	1.0546379450776762	0.6506472119860606	1.0196550910645825	0.043116536583407764	0.461993949955227	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.782229784008954
Monocyte_CD14	SDHAF3	11	5	6	8	3	0.10856667911436636	-0.42371051885878175	0.6408438770875144	0.6506630665874144	-0.6150550487763531	0.04431588701202795	0.5653792319568334	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.782229784008954
Monocyte_CD14	FAM167A	11	5	6	8	3	-0.13930973885552464	-0.8223465546750486	0.5437270769639992	0.6506788658663731	0.5160651659943641	0.15776669866384546	0.3867839794144854	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.782229784008954
Monocyte_CD14	CDCA4	11	5	6	8	3	-0.13372464273758997	-0.7894043331241991	0.5219550476490191	0.6506919415415999	0.4280102461391886	0.21508110072565534	0.3326760772140296	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.782229784008954
Monocyte_CD14	TLR3	11	5	6	8	3	0.11598623018738348	-0.4534743550453419	0.6854468154201089	0.6511191293669556	0.39459280238366123	0.19081183052793552	0.21570793739713068	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7825910561155859
Monocyte_CD14	ZNF682	11	5	6	8	3	-0.16131765777005144	-0.9533514292883335	0.6307161137482306	0.6511225004076768	1.0123025774337402	0.029890976089871363	0.6086583802794312	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7825910561155859
Monocyte_CD14	CCDC28B	11	5	6	8	3	-0.20346974454814346	-1.2025627260607925	0.7956232369645055	0.6511552653998277	-0.5494856910724728	0.2894829295369322	0.14219814187784963	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7825910561155859
Monocyte_CD14	RP11-51J9.5	11	5	6	8	3	0.15252801064666577	-0.5967833622622728	0.9018393835556043	0.6513081559722589	-1.166551928039893	0.012404759458541133	0.6895525269563123	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7827095764396621
Monocyte_CD14	DNAAF5	11	5	6	8	3	-0.17337588628719136	-1.02576969254392	0.6790179199695372	0.6515587525342762	-0.37308199828387667	0.39302629693091873	0.09264220640854282	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7829454854009497
Monocyte_CD14	UBAP1L	11	5	6	8	3	0.12217505804510799	-0.47910017674211636	0.7234502928323323	0.6518832990880239	-0.13670970574597935	0.6516159567490907	0.11077241071743371	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.783270209644092
Monocyte_CD14	ANKRD18A	11	5	6	8	3	-0.13764574780493688	-0.8156621749614912	0.5403706793516174	0.6521688292078691	0.33065332950769066	0.34393352679395717	0.24215175040882175	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7835480034996818
Monocyte_CD14	HEXIM1	11	5	6	8	3	-0.21618084710119959	-1.2814336063266092	0.84907191212421	0.6522854781554124	1.6202790515599128	0.01386370818344499	0.6802781991771294	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7836219540184626
Monocyte_CD14	HMGA1	11	5	6	8	3	0.1605169334887242	-0.6306388543787829	0.9516727213562313	0.6523634798681772	1.566615267646414	0.003513736119187981	0.7285703858634265	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7836219540184626
Monocyte_CD14	C1orf43	11	5	6	8	3	0.043274807710116416	-0.17007176866017218	0.256621384080405	0.6524441778109575	0.3638812453904503	0.007870459980715961	0.6616315097014671	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7836219540184626
Monocyte_CD14	UCKL1-AS1	11	5	6	8	3	0.14371900601642307	-0.5648294555064619	0.852267467539308	0.6524477360723722	0.022288226998147698	0.9498614817883492	0.033232435671571636	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7836219540184626
Monocyte_CD14	ASIC3	11	5	6	8	3	-0.0707955796593964	-0.4200273701966484	0.27843621087785553	0.6526338041449371	-0.04631299709647835	0.7913800195226053	0.02661518868264634	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7837801540284925
Monocyte_CD14	BCL11B	11	5	6	8	3	-0.29097664920057414	-1.7266091320574914	1.1446558336563433	0.6526909555810381	1.0355811222584204	0.17512024705518195	0.36850332103278727	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7837835182308394
Monocyte_CD14	ABCA2	11	5	6	8	3	-0.18702319294246414	-1.1100251862371433	0.7359788003522151	0.6527809215699236	0.24490230530972656	0.5991289792555478	0.12749858516751722	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7838144995187697
Monocyte_CD14	HSPA1B	11	5	6	8	3	0.20898474718307247	-0.8225460174160656	1.2405155117822106	0.6528254596574401	5.03527732193596	8.068780748497527e-06	0.945985993293594	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7838144995187697
Monocyte_CD14	CHAC2	11	5	6	8	3	0.07196104966081045	-0.2834086494694989	0.4273307487911198	0.652984127200694	0.6597326505462132	0.005024587835879059	0.7007735337921901	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7839397351283057
Monocyte_CD14	MAGOHB	11	5	6	8	3	0.1441207411483683	-0.5696548809713821	0.8578963632681186	0.6539058065195937	0.19510253329520166	0.5883576238687178	0.04200427949416119	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7848837167949242
Monocyte_CD14	PJA1	11	5	6	8	3	0.14582264232168668	-0.576480594792738	0.8681258794361115	0.6539494537547986	1.2164164349426883	0.00839938635203125	0.655690662140098	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7848837167949242
Monocyte_CD14	FAM185A	11	5	6	8	3	-0.13350951082561197	-0.7948578668355291	0.527838845184305	0.6539667103285479	0.057865353280355025	0.8612751828070939	0.05873609950654257	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7848837167949242
Monocyte_CD14	ACOT9	11	5	6	8	3	-0.047278953128789304	-0.281494143387249	0.18693623712967036	0.653988124333112	0.68380753468651	0.00031565265504044786	0.8780820338578569	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7848837167949242
Monocyte_CD14	RGS2	11	5	6	8	3	0.10137165410529993	-0.40111170379287064	0.6038550120034705	0.6541776759144978	0.7667859589596064	0.013651082406074008	0.6067422326040058	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7850458737091598
Monocyte_CD14	NDUFAF1	11	5	6	8	3	0.23097313616733056	-0.9142338942387291	1.3761801665733904	0.6542639085731687	0.9111224064806589	0.13943431950810548	0.27208034158812366	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7850840260886726
Monocyte_CD14	PPM1J	11	5	6	8	3	0.12723232000826282	-0.5043245386739109	0.7587891786904365	0.6546254951623943	-0.5146915868645427	0.13129174348198058	0.4157803179945032	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7854013760062115
Monocyte_CD14	CPVL	11	5	6	8	3	-0.10532457051754311	-0.6281549263890507	0.4175057853539645	0.6546373025167924	-0.38970621160479535	0.1627561028456148	0.2445949184959002	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7854013760062115
Monocyte_CD14	FCRL3	11	5	6	8	3	0.22415031504844973	-0.888899998592981	1.3372006286898803	0.6547432212704585	-0.05305481279284607	0.9241017234790075	0.04784503323277345	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7854305696293391
Monocyte_CD14	CHURC1	11	5	6	8	3	-0.05300082168510692	-0.31623569247934435	0.21023404910913054	0.6548058556535472	0.18805328017064582	0.1788471375981647	0.3642785457817509	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7854305696293391
Monocyte_CD14	HNRNPA0	11	5	6	8	3	0.044058407086253436	-0.17477606978876029	0.26289288396126714	0.6548250286841095	0.42802515970280464	0.00376593270057682	0.7235675310621064	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7854305696293391
Monocyte_CD14	RINL	11	5	6	8	3	-0.1825527004181851	-1.0903940494307398	0.7252886485943695	0.6552171078750846	0.02797397589157047	0.9508839294802602	0.04381205045381753	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7857385337339191
Monocyte_CD14	PCCB	11	5	6	8	3	0.09638486079756213	-0.38298164442163124	0.5757513660167555	0.6552443424233025	0.1539047499517019	0.5264549647439205	0.05339110799153146	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7857385337339191
Monocyte_CD14	NLRC3	11	5	6	8	3	-0.29647808541184917	-1.7710251990615253	1.178069028237827	0.6552496151090059	1.073725927863785	0.17152317397337355	0.371372600940981	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7857385337339191
Monocyte_CD14	DDAH2	11	5	6	8	3	-0.08354422439306108	-0.49912062126479456	0.3320321724786724	0.6552997257622803	1.8356459284882956	1.6939333294341282e-05	0.9411377154864398	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7857385337339191
Monocyte_CD14	EIF1AX	11	5	6	8	3	0.12618811794336415	-0.5018198146570184	0.7541960505437467	0.6554551976701286	0.3559186024000933	0.2760786069206706	0.15065071189497503	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7858596113735388
Monocyte_CD14	FMNL3	11	5	6	8	3	-0.14835350039856277	-0.8872773944284632	0.5905703936313377	0.655715314328835	0.6005426631288091	0.13220708190773334	0.41439406128310907	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7861061225318922
Monocyte_CD14	MROH8	11	5	6	8	3	-0.1429392470441844	-0.8551098237573336	0.5692313296689648	0.6558109187503153	-0.626760331972567	0.10703694977244652	0.3184497294455966	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7861553831503156
Monocyte_CD14	TRGV3	11	5	6	8	3	-0.3311400793732076	-1.9817534304030608	1.3194732716566457	0.6559580381238178	-0.27601524472151384	0.7390621119649046	0.027337742323520153	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7862663841562277
Monocyte_CD14	SNRNP25	11	5	6	8	3	0.10959238606525995	-0.43732561906505935	0.6565103911955792	0.6563296744134968	-0.41762691870860813	0.15391227937382823	0.3894113962869957	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7866464623268814
Monocyte_CD14	RP11-874J12.4	11	5	6	8	3	-0.12724431300413952	-0.7624044892618346	0.5079158632535555	0.6564049804732804	0.046697030467882816	0.8832258973556852	0.05412692327355406	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7866713391012363
Monocyte_CD14	PRR5L	11	5	6	8	3	-0.2193475796499258	-1.3147703544769878	0.8760751951771362	0.6565540602821158	1.3773212713747063	0.03194707108417974	0.6007963668935579	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7867846188572705
Monocyte_CD14	CCT2	11	5	6	8	3	0.08078803246296941	-0.3227948173310889	0.4843708822570277	0.6566539465925786	0.5891671641292584	0.016787932607232815	0.5841288000269069	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7868286347762852
Monocyte_CD14	TRAV1-1	11	5	6	8	3	0.4143856200003657	-1.65600976206864	2.4847810020693712	0.6566999131937707	2.0399891428629604	0.07658801725310087	0.3746035465608699	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7868286347762852
Monocyte_CD14	RP1-151F17.1	11	5	6	8	3	0.09360301895399759	-0.3742818225696906	0.5614878604776858	0.6568463060714156	0.7101003999145903	0.014008948647080638	0.6042324627005686	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7869318456933222
Monocyte_CD14	HIST1H2AL	11	5	6	8	3	0.2507156208148804	-1.0027068714944767	1.5041381131242375	0.656895191627225	1.2934257004755338	0.06595916532709553	0.3985882229671732	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7869318456933222
Monocyte_CD14	WDR24	11	5	6	8	3	-0.1552729565513829	-0.9319960784751111	0.6214501653723452	0.6570807802847592	0.10401083968864633	0.7893984733724796	0.07269181672198777	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7870887891424964
Monocyte_CD14	KLRC2	11	5	6	8	3	-0.24789658993039249	-1.489730711452902	0.9939375315921171	0.6575347839401517	0.1109656891497608	0.8583626354189691	0.058335602450841684	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7875672025914393
Monocyte_CD14	RASGEF1B	11	5	6	8	3	0.1631953618927268	-0.6546017844935978	0.9809925082790514	0.6576402557092531	0.8610068533540192	0.06167116716898511	0.40924222756673423	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7876281145738011
Monocyte_CD14	PELI3	11	5	6	8	3	-0.10895993384192265	-0.6550764179153881	0.4371565502315427	0.657699030876889	-0.4635947203253352	0.11807322670473867	0.3017328512673315	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7876330945254622
Monocyte_CD14	GRASP	11	5	6	8	3	0.17774941838536842	-0.7133427295036006	1.0688415662743374	0.6577689404201326	0.3814692051803341	0.40300873248841207	0.08896943589878958	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7876514066095435
Monocyte_CD14	PRCP	11	5	6	8	3	-0.09306994843589673	-0.5599063599227417	0.37376646305094824	0.6579443073705142	-0.15758840059777945	0.5059942133671034	0.05793640055047622	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7877959861001482
Monocyte_CD14	RP11-284M14.1	11	5	6	8	3	-0.17499925371062514	-1.0531807891691778	0.7031822817479276	0.6580846925840672	-0.23124019766861248	0.6018570284647764	0.03965346174556794	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7878986593403764
Monocyte_CD14	OXNAD1	11	5	6	8	3	-0.2665568517534882	-1.6066337526531762	1.0735200491461998	0.6586605387560196	1.0811479410682607	0.1346754558203961	0.4106775418221952	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7885226323593357
Monocyte_CD14	NXT2	11	5	6	8	3	0.21921357646267686	-0.8838125603733757	1.3222397132987294	0.6589355231720466	-0.020424351521646678	0.9704707877016518	0.040316885301008853	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7887863517609434
Monocyte_CD14	AGPAT1	11	5	6	8	3	-0.1283377369185442	-0.7742830968124864	0.517607622975398	0.6590248844026363	-1.1709451105282178	0.005714223361251251	0.6905625343429147	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7888278434570399
Monocyte_CD14	ADAM19	11	5	6	8	3	-0.1719617501065871	-1.037864451882983	0.6939409516698086	0.6591670609158584	1.4548264665486474	0.008500639448872712	0.7178426407206706	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7889325409135691
Monocyte_CD14	COMMD8	11	5	6	8	3	-0.15185546550492168	-0.9168144940567459	0.6131035630469025	0.6592908123248882	-0.22176292990894986	0.5664193765142036	0.04531426730660926	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7889588018088634
Monocyte_CD14	CD79A	11	5	6	8	3	-0.36015498971473714	-2.1744490040745967	1.4541390246451222	0.6592984204007082	1.7061042054531201	0.08840650098228828	0.4743931510666375	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7889588018088634
Monocyte_CD14	RP11-154H23.3	11	5	6	8	3	-0.15903763952561067	-0.9603992327358608	0.6423239536846395	0.6593785037821693	-0.33400638844338393	0.4149882750193614	0.08464674481879142	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7889891638767561
Monocyte_CD14	SACS	11	5	6	8	3	-0.18950758718533373	-1.1446285159064626	0.7656133415357953	0.6594533379302756	1.0695879382954003	0.04970920871402329	0.5501309044416565	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7890132403793665
Monocyte_CD14	TARBP1	11	5	6	8	3	-0.1353302161217021	-0.8178310116022378	0.5471705793588335	0.6596539480242081	-0.7188000015926503	0.06160204072162801	0.40969734142436853	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7891498185077215
Monocyte_CD14	LINC00662	11	5	6	8	3	-0.10043284616386652	-0.60701199156929	0.406146299241557	0.6596997307223104	-0.5751257412919102	0.04729427610090974	0.4497461531001602	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7891498185077215
Monocyte_CD14	EIF3J-AS1	11	5	6	8	3	-0.12550462915550004	-0.7586090144080795	0.5075997560970795	0.6597316560522217	0.4438701834502812	0.1861739100242625	0.35590595935424796	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7891498185077215
Monocyte_CD14	ROM1	11	5	6	8	3	-0.1451097239859987	-0.8773063051816039	0.5870868572096066	0.6598154467870536	0.25081126634115847	0.49992147034346934	0.16273820486820256	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7891845863909844
Monocyte_CD14	RP11-864I4.1	11	5	6	8	3	0.06156393410778912	-0.24957914249246813	0.37270701070804635	0.6603243257207753	0.8579794607715407	0.00046097799626562637	0.8435479212200564	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7897150813094326
Monocyte_CD14	HLA-DMA	11	5	6	8	3	0.09064993272705456	-0.36755767696842295	0.548857542422532	0.6603685018729941	-0.1520356536665055	0.5130780008649451	0.15715931719395526	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7897150813094326
Monocyte_CD14	RP11-418J17.1	11	5	6	8	3	-0.14769466421906927	-0.8945196492988011	0.5991303208606625	0.6604837227956615	0.6847338502927027	0.09526860629528974	0.46332733375416146	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7897873769847624
Monocyte_CD14	SF3B6	11	5	6	8	3	-0.06560589401085277	-0.3976006038384615	0.266388815816756	0.6607255131832943	-0.07600415753722167	0.6494073427108817	0.03339958990254077	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7900109962371518
Monocyte_CD14	ZNF45	11	5	6	8	3	-0.12277510589192918	-0.7444172679096269	0.49886705612576854	0.660900354061948	0.6950174944944612	0.04999988902708469	0.5491542653404802	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7901304185152778
Monocyte_CD14	ACSL1	11	5	6	8	3	0.18030386186162045	-0.7327724183217357	1.0933801420449767	0.6609523113526039	-0.48025924347186777	0.3095908424433002	0.26041393041531	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7901304185152778
Monocyte_CD14	RP11-393I2.4	11	5	6	8	3	0.207520969781367	-0.8435510387500383	1.2585929783127723	0.6610017782318085	-0.011259058213230366	0.982914094892464	0.03829762857789454	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7901304185152778
Monocyte_CD14	KCTD5	11	5	6	8	3	-0.2618319598276134	-1.5881642265406928	1.0645003068854657	0.661044553039791	1.0949800492913737	0.12701691594022038	0.41942397999811165	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7901304185152778
Monocyte_CD14	GOLGA7B	11	5	6	8	3	-0.14377866449971158	-0.8722374552528693	0.5846801262534462	0.6611029775823656	0.05981295004421261	0.8697222023199783	0.05531008073645116	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7901347621179591
Monocyte_CD14	RORA-AS1	11	5	6	8	3	0.12466636961969686	-0.507193010890079	0.7565257501294728	0.6612189725752904	0.21603717302300507	0.5006985070389061	0.05911998843564836	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7902079061496862
Monocyte_CD14	BORCS5	11	5	6	8	3	0.06570827876739298	-0.26780231943318794	0.3992188769679739	0.6616653774294002	1.1980394798536174	7.553370958549916e-05	0.9032336781066259	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7906642692904653
Monocyte_CD14	NPHS1	11	5	6	8	3	-0.08294216118934279	-0.503986118327927	0.33810179594924133	0.6617104962254091	0.8556588301242343	0.003031181849991739	0.7835035305808056	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7906642692904653
Monocyte_CD14	ACTL10	11	5	6	8	3	0.09185543819471621	-0.3745249838125417	0.5582358602019741	0.6617706150062028	0.5938350274301206	0.030355976613453486	0.5119673643990879	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7906705914668145
Monocyte_CD14	CCDC171	11	5	6	8	3	-0.1628766844470315	-0.9903537897931131	0.66460042089905	0.6619592728125097	-0.12078855460445781	0.7710339487089644	0.025493936846286647	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.790778999329396
Monocyte_CD14	AC002511.2	11	5	6	8	3	0.08461508454348438	-0.3452786880966105	0.5145088571835792	0.6619710200335946	-0.7219340269299854	0.008521177694262942	0.7173833101225633	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.790778999329396
Monocyte_CD14	EXOSC6	11	5	6	8	3	-0.19167082151926365	-1.1660553667257838	0.7827137236872566	0.662159146814262	0.17910827948819374	0.7144548737652512	0.08967294331739206	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7909382138829183
Monocyte_CD14	CCL18	11	5	6	8	3	-0.14344811099741067	-0.8739239060470292	0.587027684052208	0.662689576721407	-0.32593616075223053	0.38432450288660336	0.09629890515041284	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7915062436557405
Monocyte_CD14	WBP2NL	11	5	6	8	3	-0.1095039851802662	-0.6673747413695903	0.4483667710090579	0.6628282056968331	0.5044672336234517	0.09914926603847986	0.4569188226798526	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7916062570893606
Monocyte_CD14	AURKB	11	5	6	8	3	-0.14822661633387949	-0.9037130407512468	0.6072598080834879	0.6629697522473461	-0.24894980619401746	0.5159015449029212	0.05544308490975014	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7916922369845828
Monocyte_CD14	ZC3H12D	11	5	6	8	3	-0.21676985995020495	-1.3217521862554764	0.8882124663550665	0.6630099955663828	0.10631370333935042	0.8476475430543032	0.05892766616031586	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7916922369845828
Monocyte_CD14	TAF12	11	5	6	8	3	0.08117838056808666	-0.3328795156369203	0.4952362767730937	0.6631999613147226	-0.13458397208653672	0.5214785385133185	0.1528962259436849	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7918535057227699
Monocyte_CD14	S100A5	11	5	6	8	3	0.07658429004509171	-0.3142248454968566	0.46739342558704	0.6633467871929056	0.5060713060275547	0.028324200334682158	0.5212531763504178	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7919632434894356
Monocyte_CD14	IFT52	11	5	6	8	3	-0.08270844175940041	-0.5050585685470735	0.33964168502827274	0.6635606645414713	-0.39343475856076404	0.09092683896085267	0.34721455503653886	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7921530085556754
Monocyte_CD14	MBLAC1	11	5	6	8	3	0.2421608914870588	-0.99490095943838	1.4792227424124975	0.6636788527920376	1.0479079259206543	0.1187416760506613	0.3015526794697603	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.7922285188406568
